trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
3123298;10364;930318;VYDAJ;VYBER;4800.0;29524.3;;;
621780;2122;930318;PRIJEM;VKLAD;22685.0;74125.0;;;
1176617;4034;930319;PRIJEM;VKLAD;3500.0;21883.7;;;
119792;401;930319;VYDAJ;VYBER;5800.0;26168.1;;;
1122556;3834;930320;VYDAJ;VYBER;6700.0;28384.7;;;
64022;212;930321;VYDAJ;VYBER;29700.0;54932.1;;;
1100772;3760;930325;PRIJEM;VKLAD;24226.0;65734.7;;;
144560;485;930326;PRIJEM;VKLAD;49112.0;93768.9;;;
144918;485;930326;VYBER;VYBER;5166.0;88602.9;;;
615552;2099;930328;PRIJEM;VKLAD;18946.0;74785.4;;;
695491;2378;930331;VYDAJ;VYBER;14.6;47697.6;SLUZBY;;
3591423;1844;930331;PRIJEM;;15.6;10269.8;UROK;;
3617492;2632;930331;PRIJEM;;168.0;42429.3;UROK;;
3579545;1493;930331;PRIJEM;;21.7;15283.7;UROK;;
3558800;866;930331;PRIJEM;;166.1;35738.4;UROK;;
3520589;10364;930331;PRIJEM;;100.8;29625.1;UROK;;
3574569;1338;930331;PRIJEM;;160.0;31135.5;UROK;;
145058;485;930331;VYDAJ;VYBER;100.0;69568.0;SLUZBY;;
144919;485;930331;VYBER;VYBER;19168.0;69668.0;;;
3654668;3760;930331;PRIJEM;;185.5;65920.2;UROK;;
3657067;3834;930331;PRIJEM;;99.9;28484.5;UROK;;
3659416;3909;930331;PRIJEM;;126.6;35285.2;UROK;;
3656581;3818;930331;PRIJEM;;178.1;50815.3;UROK;;
3460369;374;930331;PRIJEM;;124.6;33275.1;UROK;;
3456846;9635;930331;PRIJEM;;20.3;13873.5;UROK;;
3553663;704;930331;PRIJEM;;159.6;47729.9;UROK;;
3552058;652;930331;PRIJEM;;158.9;40667.5;UROK;;
3583850;1628;930331;PRIJEM;;20.7;13582.8;UROK;;
3584203;1637;930331;PRIJEM;;25.9;17721.7;UROK;;
3586193;1695;930331;PRIJEM;;50.1;24871.1;UROK;;
3587147;1726;930331;PRIJEM;;173.5;46022.7;UROK;;
3449864;4034;930331;PRIJEM;;70.4;21954.1;UROK;;
3549615;576;930331;PRIJEM;;29.6;19600.3;UROK;;
3546685;485;930331;PRIJEM;;233.1;88836.0;UROK;;
3600405;2122;930331;PRIJEM;;279.3;74404.3;UROK;;
3599469;2087;930331;PRIJEM;;141.7;27771.1;UROK;;
3466051;3510;930331;PRIJEM;;99.3;22169.5;UROK;;
3447023;1539;930331;PRIJEM;;234.3;43221.9;UROK;;
3444294;2099;930331;PRIJEM;;237.1;75022.5;UROK;;
3602140;2177;930331;PRIJEM;;24.7;16239.8;UROK;;
3542019;346;930331;PRIJEM;;123.9;34155.9;UROK;;
615714;2099;930331;VYDAJ;VYBER;30.0;74992.5;SLUZBY;;
3594126;1926;930331;PRIJEM;;98.7;26788.3;UROK;;
3595785;1972;930331;PRIJEM;;23.7;16360.6;UROK;;
3648653;3592;930331;PRIJEM;;27.5;18695.6;UROK;;
3645343;3487;930331;PRIJEM;;174.8;46871.4;UROK;;
3556399;793;930331;PRIJEM;;17.5;11053.2;UROK;;
3537489;212;930331;PRIJEM;;175.3;55107.3;UROK;;
3607857;2357;930331;PRIJEM;;30.1;20181.7;UROK;;
3608665;2379;930331;PRIJEM;;89.5;22389.4;UROK;;
3608594;2378;930331;PRIJEM;;209.4;47712.2;UROK;;
3609129;2393;930331;PRIJEM;;136.4;36360.3;UROK;;
3612141;2484;930331;PRIJEM;;169.1;43166.3;UROK;;
3669816;5270;930331;PRIJEM;;259.3;49085.0;UROK;;
3543740;401;930331;PRIJEM;;92.0;26260.1;UROK;;
3572390;1276;930331;PRIJEM;;117.4;29346.8;UROK;;
3528744;11265;930331;PRIJEM;;92.4;25372.3;UROK;;
3627198;2926;930331;PRIJEM;;97.2;26013.2;UROK;;
3627127;2925;930331;PRIJEM;;108.3;27736.7;UROK;;
3625749;2881;930331;PRIJEM;;115.0;31476.7;UROK;;
695564;2378;930401;VYDAJ;VYBER;13500.0;34197.6;;;
207644;704;930401;VYDAJ;VYBER;12900.0;34829.9;;;
1117693;3818;930401;VYDAJ;VYBER;14700.0;36115.3;;;
771486;2632;930402;VYDAJ;VYBER;9100.0;33329.3;;;
453140;1539;930403;VYDAJ;VYBER;10200.0;33021.9;;;
393510;1338;930403;PRIJEM;VKLAD;26968.0;58103.5;;;
726268;2484;930403;VYDAJ;VYBER;8300.0;34866.3;;;
497555;1695;930403;PRIJEM;VKLAD;500.0;25371.1;;;
505752;1726;930403;VYDAJ;VYBER;11600.0;34422.7;;;
145129;485;930404;VYDAJ;VYBER;21100.0;48468.0;;;
846311;2881;930404;VYDAJ;VYBER;5100.0;26376.7;;;
637745;2177;930405;PRIJEM;PREVOD Z UCTU;5123.0;21362.8;DUCHOD;YZ;62457513.0
560902;1909;930405;PRIJEM;PREVOD Z UCTU;3191.0;10373.0;;AB;24230474.0
110538;374;930405;PRIJEM;PREVOD Z UCTU;23041.0;56316.1;;WX;4004806.0
498393;1699;930405;PRIJEM;PREVOD Z UCTU;5224.0;16472.0;DUCHOD;CD;94008880.0
529776;1806;930405;PRIJEM;PREVOD Z UCTU;5029.0;15487.0;DUCHOD;UV;39912659.0
224346;764;930405;PRIJEM;PREVOD Z UCTU;6238.0;19814.0;DUCHOD;UV;30560720.0
232964;793;930405;PRIJEM;PREVOD Z UCTU;3401.0;14454.2;;IJ;6149286.0
192368;652;930405;VYDAJ;VYBER;7800.0;32867.5;;;
3393742;11265;930405;PRIJEM;VKLAD;7618.0;32990.3;;;
101390;346;930405;PRIJEM;VKLAD;19935.0;54090.9;;;
144777;485;930406;VYDAJ;PREVOD NA UCET;1591.0;46877.0; ;WX;56978738.0
119439;401;930406;PRIJEM;VKLAD;12817.0;39077.1;;;
566015;1926;930406;VYDAJ;VYBER;400.0;26388.3;;;
57437;192;930406;PRIJEM;PREVOD Z UCTU;5859.0;17877.0;DUCHOD;GH;15384018.0
1132666;3871;930406;PRIJEM;PREVOD Z UCTU;4356.0;13368.0;DUCHOD;GH;31564527.0
506454;1730;930406;PRIJEM;PREVOD Z UCTU;6689.0;20967.0;DUCHOD;ST;43294817.0
695342;2378;930407;VYDAJ;PREVOD NA UCET;9612.0;24585.6;SIPO;EF;1222903.0
1176389;4034;930407;PRIJEM;VKLAD;5080.0;27034.1;;;
144849;485;930407;VYDAJ;PREVOD NA UCET;3572.0;43305.0;POJISTNE;AB;20747721.0
129506;435;930407;PRIJEM;PREVOD Z UCTU;5039.0;15517.0;DUCHOD;MN;22131634.0
542219;1844;930407;PRIJEM;PREVOD Z UCTU;3242.0;13511.8;;ST;42988401.0
682550;2330;930407;PRIJEM;PREVOD Z UCTU;3395.0;10385.0;;ST;18759459.0
1028006;3510;930407;PRIJEM;VKLAD;3400.0;25569.5;;;
375034;1276;930407;VYDAJ;VYBER;3300.0;26046.8;;;
579377;1972;930407;PRIJEM;PREVOD Z UCTU;5298.0;21658.6;DUCHOD;UV;14132887.0
699590;2393;930407;VYDAJ;VYBER;6900.0;29460.3;;;
3122928;10364;930407;PRIJEM;VKLAD;14493.0;44118.1;;;
737262;2519;930407;PRIJEM;PREVOD Z UCTU;5544.0;17132.0;DUCHOD;GH;5454445.0
144705;485;930408;VYDAJ;PREVOD NA UCET;7421.0;35884.0;SIPO;EF;89687889.0
374593;1276;930408;PRIJEM;VKLAD;6774.0;32820.8;;;
612715;2087;930408;VYDAJ;VYBER;2300.0;25471.1;;;
622123;2122;930408;VYDAJ;VYBER;26200.0;48204.3;;;
1021465;3487;930408;VYDAJ;VYBER;9600.0;37271.4;;;
858388;2926;930409;PRIJEM;VKLAD;10584.0;36597.2;;;
110787;374;930409;VYDAJ;VYBER;13600.0;42716.1;;;
63716;212;930409;PRIJEM;PREVOD Z UCTU;49590.0;104697.3;;IJ;58325630.0
581703;1979;930409;PRIJEM;PREVOD Z UCTU;3021.0;9963.0;;UV;38265723.0
771039;2632;930409;PRIJEM;VKLAD;14264.0;47593.3;;;
506719;1730;930409;VYDAJ;VYBER;400.0;20567.0;;;
192100;652;930409;PRIJEM;VKLAD;13851.0;46718.5;;;
1117251;3818;930409;PRIJEM;VKLAD;17366.0;53481.3;;;
696166;2379;930410;VYDAJ;VYBER;500.0;26961.4;;;
695724;2379;930410;PRIJEM;VKLAD;5072.0;27461.4;;;
394001;1338;930410;VYDAJ;VYBER;28700.0;77543.5;;;
393511;1338;930410;PRIJEM;VKLAD;48140.0;106243.5;;;
858267;2925;930410;VYDAJ;VYBER;100.0;27636.7;;;
1049885;3592;930410;PRIJEM;PREVOD Z UCTU;6007.0;24702.6;DUCHOD;MN;73166322.0
253164;866;930410;VYDAJ;VYBER;4800.0;30938.4;;;
394002;1338;930411;VYDAJ;VYBER;26300.0;51243.5;;;
171816;576;930411;PRIJEM;PREVOD Z UCTU;6207.0;25807.3;DUCHOD;YZ;30300313.0
506840;1731;930411;PRIJEM;PREVOD Z UCTU;4758.0;14474.0;DUCHOD;GH;89825009.0
252648;866;930411;PRIJEM;VKLAD;12644.0;43582.4;;;
101686;346;930411;VYDAJ;VYBER;15200.0;38890.9;;;
359515;1222;930412;PRIJEM;PREVOD Z UCTU;6310.0;19630.0;DUCHOD;KL;77489798.0
689831;2357;930412;PRIJEM;PREVOD Z UCTU;6434.0;26615.7;DUCHOD;OP;34144538.0
725755;2484;930412;PRIJEM;VKLAD;14779.0;49645.3;;;
565658;1926;930412;PRIJEM;VKLAD;4507.0;30895.3;;;
857977;2925;930412;PRIJEM;VKLAD;6446.0;34082.7;;;
207268;704;930412;PRIJEM;VKLAD;17477.0;52306.9;;;
615785;2099;930412;VYDAJ;VYBER;27100.0;47892.5;;;
477642;1628;930412;PRIJEM;PREVOD Z UCTU;4276.0;17858.8;DUCHOD;UV;15916598.0
1121967;3834;930412;PRIJEM;VKLAD;13875.0;42359.5;;;
452736;1539;930413;PRIJEM;VKLAD;32327.0;65348.9;;;
439039;1493;930413;PRIJEM;PREVOD Z UCTU;5009.0;20292.7;DUCHOD;AB;54522466.0
435766;1481;930413;PRIJEM;PREVOD Z UCTU;3098.0;10294.0;;AB;21098941.0
1101123;3760;930413;VYDAJ;VYBER;19800.0;46120.2;;;
480218;1637;930413;PRIJEM;PREVOD Z UCTU;5718.0;23439.7;DUCHOD;UV;45134812.0
1142762;3909;930413;PRIJEM;VKLAD;24400.0;59685.2;;;
1549101;5270;930413;VYDAJ;VYBER;11900.0;37185.0;;;
505244;1726;930413;PRIJEM;VKLAD;13967.0;48389.7;;;
846010;2881;930413;PRIJEM;VKLAD;6959.0;33335.7;;;
1021124;3487;930413;PRIJEM;VKLAD;15914.0;53185.4;;;
2908692;9635;930414;PRIJEM;PREVOD Z UCTU;4470.0;18343.5;DUCHOD;CD;37906074.0
858903;2926;930414;VYDAJ;VYBER;6800.0;29797.2;;;
699224;2393;930414;PRIJEM;VKLAD;10737.0;40197.3;;;
615628;2099;930414;VYBER;VYBER;20200.0;27692.5;;;
1143206;3909;930414;VYDAJ;VYBER;16400.0;43285.2;;;
1548753;5270;930414;PRIJEM;PREVOD Z UCTU;44749.0;81934.0;;IJ;80269753.0
3394150;11265;930414;VYDAJ;VYBER;4800.0;28190.3;;;
621778;2122;930415;PRIJEM;VKLAD;9246.0;57450.3;;;
144921;485;930417;VYBER;VYBER;14491.0;21393.0;;;
3123299;10364;930417;VYDAJ;VYBER;10300.0;33818.1;;;
1176618;4034;930418;VYDAJ;VYBER;100.0;26934.1;;;
393515;1338;930418;PRIJEM;VKLAD;13327.0;64570.5;;;
119793;401;930418;VYDAJ;VYBER;5400.0;33677.1;;;
615544;2099;930418;PRIJEM;VKLAD;43854.0;71546.5;;;
695259;2378;930419;PRIJEM;VKLAD;29841.0;54426.6;;;
1122557;3834;930419;VYDAJ;VYBER;7600.0;34759.5;;;
64023;212;930420;VYDAJ;VYBER;40100.0;64597.3;;;
695460;2378;930422;VYDAJ;VYBER;1500.0;52926.6;;;
695269;2378;930426;PRIJEM;VKLAD;15105.0;68031.6;;;
615680;2099;930429;VYDAJ;VYBER;9300.0;62246.5;;;
695492;2378;930430;VYDAJ;VYBER;14.6;68197.0;SLUZBY;;
3591424;1844;930430;PRIJEM;;15.6;13527.3;UROK;;
3617493;2632;930430;PRIJEM;;192.4;47785.7;UROK;;
3579546;1493;930430;PRIJEM;;21.7;20314.4;UROK;;
3558801;866;930430;PRIJEM;;182.1;43764.4;UROK;;
3520590;10364;930430;PRIJEM;;131.4;33949.4;UROK;;
3574570;1338;930430;PRIJEM;;225.2;64795.7;UROK;;
145059;485;930430;VYDAJ;VYBER;100.0;21440.4;SLUZBY;;
3654669;3760;930430;PRIJEM;;273.9;46394.1;UROK;;
3659417;3909;930430;PRIJEM;;165.7;43450.9;UROK;;
3657068;3834;930430;PRIJEM;;128.9;34888.4;UROK;;
3656582;3818;930430;PRIJEM;;219.7;53701.0;UROK;;
3456847;9635;930430;PRIJEM;;20.3;18363.8;UROK;;
3460370;374;930430;PRIJEM;;167.4;42883.5;UROK;;
3552059;652;930430;PRIJEM;;187.8;46906.3;UROK;;
3553664;704;930430;PRIJEM;;210.7;52517.6;UROK;;
3583851;1628;930430;PRIJEM;;20.7;17879.6;UROK;;
3584204;1637;930430;PRIJEM;;25.9;23465.6;UROK;;
3586194;1695;930430;PRIJEM;;50.1;25421.2;UROK;;
3587288;1730;930430;PRIJEM;;62.8;20629.8;UROK;;
3587148;1726;930430;PRIJEM;;197.4;48587.1;UROK;;
3449865;4034;930430;PRIJEM;;100.3;27034.4;UROK;;
3549616;576;930430;PRIJEM;;29.6;25836.9;UROK;;
3546686;485;930430;PRIJEM;;147.4;21540.4;UROK;;
3600406;2122;930430;PRIJEM;;271.8;57722.1;UROK;;
3599470;2087;930430;PRIJEM;;141.7;25612.8;UROK;;
3466052;3510;930430;PRIJEM;;99.3;25668.8;UROK;;
3444295;2099;930430;PRIJEM;;277.4;62523.9;UROK;;
3447024;1539;930430;PRIJEM;;257.1;65606.1;UROK;;
3602141;2177;930430;PRIJEM;;24.7;21387.5;UROK;;
3542020;346;930430;PRIJEM;;155.3;39046.2;UROK;;
615715;2099;930430;VYDAJ;VYBER;30.0;62493.9;SLUZBY;;
3595786;1972;930430;PRIJEM;;23.7;21682.4;UROK;;
3594127;1926;930430;PRIJEM;;122.3;31017.6;UROK;;
3645344;3487;930430;PRIJEM;;210.8;53396.2;UROK;;
3648654;3592;930430;PRIJEM;;27.5;24730.1;UROK;;
3556400;793;930430;PRIJEM;;17.5;14471.7;UROK;;
3537490;212;930430;PRIJEM;;243.6;64841.0;UROK;;
3608666;2379;930430;PRIJEM;;106.5;27067.9;UROK;;
3607858;2357;930430;PRIJEM;;30.1;26645.9;UROK;;
3608595;2378;930430;PRIJEM;;179.9;68211.6;UROK;;
3609130;2393;930430;PRIJEM;;160.3;40357.6;UROK;;
3612142;2484;930430;PRIJEM;;196.7;49842.0;UROK;;
3669817;5270;930430;PRIJEM;;281.6;82215.6;UROK;;
622053;2122;930430;VYDAJ;VYBER;14.6;57707.5;SLUZBY;;
3543741;401;930430;PRIJEM;;122.6;33799.7;UROK;;
3572391;1276;930430;PRIJEM;;133.3;32954.1;UROK;;
3528745;11265;930430;PRIJEM;;112.2;28302.5;UROK;;
3625750;2881;930430;PRIJEM;;135.6;33471.3;UROK;;
3627128;2925;930430;PRIJEM;;132.1;34214.8;UROK;;
3627199;2926;930430;PRIJEM;;117.1;29914.4;UROK;;
695565;2378;930501;VYDAJ;VYBER;22700.0;45497.0;;;
172108;576;930501;VYDAJ;VYBER;2800.0;23036.9;;;
207645;704;930501;VYDAJ;VYBER;12600.0;39917.6;;;
622019;2122;930501;VYDAJ;VYBER;6300.0;51407.5;;;
1117694;3818;930501;VYDAJ;VYBER;13500.0;40201.0;;;
695264;2378;930502;PRIJEM;VKLAD;42538.0;88035.0;;;
771487;2632;930502;VYDAJ;VYBER;13500.0;34285.7;;;
453141;1539;930503;VYDAJ;VYBER;21000.0;44606.1;;;
726269;2484;930503;VYDAJ;VYBER;12500.0;37342.0;;;
497556;1695;930503;PRIJEM;VKLAD;900.0;26321.2;;;
505753;1726;930503;VYDAJ;VYBER;10800.0;37787.1;;;
145130;485;930504;PRIJEM;VKLAD;500.0;21940.4;;;
690118;2357;930504;VYDAJ;VYBER;1500.0;25145.9;;;
846312;2881;930504;VYDAJ;VYBER;6000.0;27471.3;;;
637746;2177;930505;PRIJEM;PREVOD Z UCTU;5123.0;26510.5;DUCHOD;YZ;62457513.0
560903;1909;930505;PRIJEM;PREVOD Z UCTU;3191.0;13564.0;;AB;24230474.0
110539;374;930505;PRIJEM;PREVOD Z UCTU;23041.0;65924.5;;WX;4004806.0
498394;1699;930505;PRIJEM;PREVOD Z UCTU;5224.0;21696.0;DUCHOD;CD;94008880.0
529777;1806;930505;PRIJEM;PREVOD Z UCTU;5029.0;20516.0;DUCHOD;UV;39912659.0
224347;764;930505;PRIJEM;PREVOD Z UCTU;6238.0;26052.0;DUCHOD;UV;30560720.0
232965;793;930505;PRIJEM;PREVOD Z UCTU;3401.0;17872.7;;IJ;6149286.0
192369;652;930505;VYDAJ;VYBER;10300.0;36606.3;;;
3393743;11265;930505;PRIJEM;VKLAD;7618.0;35920.5;;;
101391;346;930505;PRIJEM;VKLAD;19935.0;58981.2;;;
144778;485;930506;VYDAJ;PREVOD NA UCET;1591.0;49849.4; ;WX;56978738.0
144561;485;930506;PRIJEM;VKLAD;29500.0;51440.4;;;
119440;401;930506;PRIJEM;VKLAD;12817.0;46616.7;;;
637818;2177;930506;VYDAJ;PREVOD NA UCET;3168.0;23342.5;SIPO;QR;5411524.0
566016;1926;930506;VYDAJ;VYBER;4700.0;26317.6;;;
57438;192;930506;PRIJEM;PREVOD Z UCTU;5859.0;23736.0;DUCHOD;GH;15384018.0
1132667;3871;930506;PRIJEM;PREVOD Z UCTU;4356.0;17724.0;DUCHOD;GH;31564527.0
506455;1730;930506;PRIJEM;PREVOD Z UCTU;6689.0;27318.8;DUCHOD;ST;43294817.0
695343;2378;930507;VYDAJ;PREVOD NA UCET;9612.0;78423.0;SIPO;EF;1222903.0
1176390;4034;930507;PRIJEM;VKLAD;5080.0;32114.4;;;
144850;485;930507;VYDAJ;PREVOD NA UCET;3572.0;46277.4;POJISTNE;AB;20747721.0
129507;435;930507;PRIJEM;PREVOD Z UCTU;5039.0;20556.0;DUCHOD;MN;22131634.0
542220;1844;930507;PRIJEM;PREVOD Z UCTU;3242.0;16769.3;;ST;42988401.0
682551;2330;930507;PRIJEM;PREVOD Z UCTU;3395.0;13780.0;;ST;18759459.0
1028007;3510;930507;PRIJEM;VKLAD;1700.0;27368.8;;;
375035;1276;930507;VYDAJ;VYBER;3100.0;29854.1;;;
579378;1972;930507;PRIJEM;PREVOD Z UCTU;5298.0;26980.4;DUCHOD;UV;14132887.0
699591;2393;930507;VYDAJ;VYBER;8100.0;32257.6;;;
3122929;10364;930507;PRIJEM;VKLAD;14493.0;48442.4;;;
233109;793;930507;VYDAJ;PREVOD NA UCET;204.0;17668.7;;OP;25394970.0
737263;2519;930507;PRIJEM;PREVOD Z UCTU;5544.0;22676.0;DUCHOD;GH;5454445.0
695255;2378;930508;PRIJEM;VKLAD;13944.0;92367.0;;;
144706;485;930508;VYDAJ;PREVOD NA UCET;7421.0;38856.4;SIPO;EF;89687889.0
374594;1276;930508;PRIJEM;VKLAD;6774.0;36628.1;;;
374666;1276;930508;VYDAJ;PREVOD NA UCET;3839.0;32789.1;SIPO;OP;19942432.0
612716;2087;930508;PRIJEM;VKLAD;1300.0;26912.8;;;
622124;2122;930508;VYDAJ;VYBER;11700.0;39707.5;;;
1021466;3487;930508;VYDAJ;VYBER;14200.0;39196.2;;;
542292;1844;930509;VYDAJ;PREVOD NA UCET;2161.0;14608.3;;EF;32871842.0
858389;2926;930509;PRIJEM;VKLAD;10584.0;40498.4;;;
110788;374;930509;VYDAJ;VYBER;22400.0;43524.5;;;
64024;212;930509;VYDAJ;VYBER;58900.0;55531.0;;;
63717;212;930509;PRIJEM;PREVOD Z UCTU;49590.0;114431.0;;IJ;58325630.0
579450;1972;930509;VYDAJ;PREVOD NA UCET;2736.0;24244.4;SIPO;YZ;67027497.0
581704;1979;930509;PRIJEM;PREVOD Z UCTU;3021.0;12984.0;;UV;38265723.0
771040;2632;930509;PRIJEM;VKLAD;14264.0;48549.7;;;
506720;1730;930509;VYDAJ;VYBER;200.0;27118.8;;;
192101;652;930509;PRIJEM;VKLAD;13851.0;50457.3;;;
1117252;3818;930509;PRIJEM;VKLAD;17366.0;57567.0;;;
1117468;3818;930509;VYDAJ;PREVOD NA UCET;4065.0;49906.0;POJISTNE;CD;34760767.0
1117324;3818;930509;VYDAJ;PREVOD NA UCET;3596.0;53971.0;SIPO;QR;35474443.0
695725;2379;930510;PRIJEM;VKLAD;5072.0;32139.9;;;
696167;2379;930510;VYDAJ;VYBER;5000.0;27139.9;;;
858268;2925;930510;VYDAJ;VYBER;7500.0;26714.8;;;
771112;2632;930510;VYDAJ;PREVOD NA UCET;2042.0;46507.7;SIPO;EF;40250009.0
233294;793;930510;VYDAJ;VYBER;210.0;17458.7;;;
1049886;3592;930510;PRIJEM;PREVOD Z UCTU;6007.0;30737.1;DUCHOD;MN;73166322.0
253165;866;930510;VYDAJ;VYBER;7700.0;36064.4;;;
452730;1539;930511;PRIJEM;VKLAD;24439.0;69045.1;;;
394003;1338;930511;VYDAJ;VYBER;20500.0;44295.7;;;
171817;576;930511;PRIJEM;PREVOD Z UCTU;6207.0;29243.9;DUCHOD;YZ;30300313.0
621771;2122;930511;PRIJEM;VKLAD;9275.0;48982.5;;;
621857;2122;930511;VYDAJ;PREVOD NA UCET;7663.0;41319.5;SIPO;UV;7883274.0
233181;793;930511;VYDAJ;PREVOD NA UCET;851.0;16607.7;;YZ;95059883.0
506841;1731;930511;PRIJEM;PREVOD Z UCTU;4758.0;19232.0;DUCHOD;GH;89825009.0
252649;866;930511;PRIJEM;VKLAD;12644.0;48708.4;;;
192173;652;930511;VYDAJ;PREVOD NA UCET;7591.0;42866.3;SIPO;YZ;56959491.0
101687;346;930511;VYDAJ;VYBER;18600.0;40381.2;;;
359516;1222;930512;PRIJEM;PREVOD Z UCTU;6310.0;25940.0;DUCHOD;KL;77489798.0
689832;2357;930512;PRIJEM;PREVOD Z UCTU;6434.0;31579.9;DUCHOD;OP;34144538.0
725756;2484;930512;PRIJEM;VKLAD;14779.0;52121.0;;;
565659;1926;930512;PRIJEM;VKLAD;4507.0;30824.6;;;
857978;2925;930512;PRIJEM;VKLAD;6446.0;33160.8;;;
207269;704;930512;PRIJEM;VKLAD;17477.0;57394.6;;;
374738;1276;930512;VYDAJ;PREVOD NA UCET;508.0;32281.1; ;YZ;87970047.0
615786;2099;930512;VYDAJ;VYBER;20500.0;41993.9;;;
477643;1628;930512;PRIJEM;PREVOD Z UCTU;4276.0;22155.6;DUCHOD;UV;15916598.0
233037;793;930512;VYDAJ;PREVOD NA UCET;1212.0;15395.7;;CD;41663390.0
1049958;3592;930512;VYDAJ;PREVOD NA UCET;3360.0;27377.1;SIPO;KL;88522523.0
1117396;3818;930512;VYDAJ;PREVOD NA UCET;1474.0;48432.0; ;OP;32659602.0
1121968;3834;930512;PRIJEM;VKLAD;13875.0;48763.4;;;
439040;1493;930513;PRIJEM;PREVOD Z UCTU;5009.0;25323.4;DUCHOD;AB;54522466.0
435767;1481;930513;PRIJEM;PREVOD Z UCTU;3098.0;13392.0;;AB;21098941.0
1101124;3760;930513;VYDAJ;VYBER;9400.0;36994.1;;;
171889;576;930513;VYDAJ;PREVOD NA UCET;3662.0;25581.9;SIPO;OP;71033382.0
480219;1637;930513;PRIJEM;PREVOD Z UCTU;5718.0;29183.6;DUCHOD;UV;45134812.0
612407;2087;930513;PRIJEM;VKLAD;23573.0;50485.8;;;
1142763;3909;930513;PRIJEM;VKLAD;24400.0;67850.9;;;
1549102;5270;930513;VYDAJ;VYBER;27800.0;54415.6;;;
505245;1726;930513;PRIJEM;VKLAD;13967.0;51754.1;;;
846011;2881;930513;PRIJEM;VKLAD;6959.0;34430.3;;;
1021125;3487;930513;PRIJEM;VKLAD;15914.0;55110.2;;;
2908693;9635;930514;PRIJEM;PREVOD Z UCTU;4470.0;22833.8;DUCHOD;CD;37906074.0
725972;2484;930514;VYDAJ;PREVOD NA UCET;599.0;51522.0;POJISTNE;GH;75644820.0
858164;2925;930514;VYDAJ;VYBER;2900.0;30260.8;;;
858050;2925;930514;VYDAJ;PREVOD NA UCET;4297.0;25963.8;SIPO;QR;35286706.0
858904;2926;930514;VYDAJ;VYBER;7500.0;32998.4;;;
699225;2393;930514;PRIJEM;VKLAD;10737.0;42994.6;;;
699492;2393;930514;VYDAJ;VYBER;3000.0;39994.6;;;
1143207;3909;930514;VYDAJ;VYBER;20400.0;47450.9;;;
1548754;5270;930514;PRIJEM;PREVOD Z UCTU;44749.0;99164.6;;IJ;80269753.0
3394151;11265;930514;VYDAJ;VYBER;6000.0;29920.5;;;
612402;2087;930515;PRIJEM;VKLAD;46249.0;96734.8;;;
233297;793;930515;VYDAJ;VYBER;660.0;14735.7;;;
737557;2519;930515;VYDAJ;VYBER;1300.0;21376.0;;;
144922;485;930516;VYBER;VYBER;4661.0;34195.4;;;
144555;485;930517;PRIJEM;VKLAD;45529.0;100431.4;;;
144566;485;930517;PRIJEM;VKLAD;20707.0;54902.4;;;
3123300;10364;930517;VYDAJ;VYBER;9900.0;38542.4;;;
615558;2099;930517;PRIJEM;VKLAD;35581.0;77574.9;;;
695261;2378;930518;PRIJEM;VKLAD;41179.0;133546.0;;;
695566;2378;930518;VYDAJ;VYBER;25700.0;107846.0;;;
1176619;4034;930518;VYDAJ;VYBER;5800.0;26314.4;;;
119794;401;930518;VYDAJ;VYBER;10000.0;36616.7;;;
695567;2378;930519;VYDAJ;VYBER;50600.0;100883.0;;;
695256;2378;930519;PRIJEM;VKLAD;43637.0;151483.0;;;
145131;485;930519;VYDAJ;VYBER;58900.0;51709.4;;;
144567;485;930519;PRIJEM;VKLAD;10178.0;110609.4;;;
1122558;3834;930519;VYDAJ;VYBER;13100.0;35663.4;;;
452735;1539;930520;PRIJEM;VKLAD;11411.0;80456.1;;;
1100771;3760;930520;PRIJEM;VKLAD;24165.0;61159.1;;;
64025;212;930520;VYDAJ;VYBER;13800.0;41731.0;;;
695252;2378;930522;PRIJEM;VKLAD;31609.0;132492.0;;;
695568;2378;930522;VYDAJ;VYBER;60000.0;72492.0;;;
145024;485;930522;VYDAJ;VYBER;1800.0;49909.4;;;
1548993;5270;930522;VYDAJ;VYBER;11400.0;87764.6;;;
144920;485;930523;VYBER;VYBER;9007.0;40902.4;;;
452731;1539;930524;PRIJEM;VKLAD;5912.0;86368.1;;;
1100765;3760;930525;PRIJEM;VKLAD;41587.0;102746.1;;;
452928;1539;930526;VYBER;VYBER;19356.0;67012.1;;;
1100934;3760;930527;VYBER;VYBER;18851.0;83895.1;;;
452859;1539;930528;VYDAJ;VYBER;8400.0;58612.1; ;;0.0
1101125;3760;930529;VYDAJ;VYBER;59000.0;110292.1;;;
1100762;3760;930529;PRIJEM;VKLAD;46992.0;130887.1;;;
1101126;3760;930529;VYDAJ;VYBER;52300.0;57992.1;;;
1100776;3760;930529;PRIJEM;VKLAD;38405.0;169292.1;;;
393516;1338;930530;PRIJEM;VKLAD;7738.0;52033.7;;;
695569;2378;930531;VYDAJ;VYBER;24500.0;48426.0;;;
695493;2378;930531;VYDAJ;VYBER;14.6;72926.0;SLUZBY;;
3591425;1844;930531;PRIJEM;;49.0;14657.3;UROK;;
3617494;2632;930531;PRIJEM;;195.2;46702.9;UROK;;
